2026/06/18 15:07:18.897, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 60, 51.11 W
===== GPU BOARD 2026-06-18 15:07:20 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:20.961, NVIDIA GeForce RTX 5090 Laptop GPU, 18 %, 14558 MiB, 24463 MiB, 59, 65.57 W
===== GPU BOARD 2026-06-18 15:07:22 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:23.018, NVIDIA GeForce RTX 5090 Laptop GPU, 90 %, 14558 MiB, 24463 MiB, 60, 59.28 W
===== GPU BOARD 2026-06-18 15:07:25 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:25.085, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14558 MiB, 24463 MiB, 59, 53.75 W
===== GPU BOARD 2026-06-18 15:07:27 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:27.146, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 59, 53.05 W
===== GPU BOARD 2026-06-18 15:07:29 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:29.204, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 59, 64.93 W
===== GPU BOARD 2026-06-18 15:07:31 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:31.262, NVIDIA GeForce RTX 5090 Laptop GPU, 96 %, 14558 MiB, 24463 MiB, 59, 65.96 W
===== GPU BOARD 2026-06-18 15:07:33 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:33.328, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14558 MiB, 24463 MiB, 60, 63.00 W
===== GPU BOARD 2026-06-18 15:07:35 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:35.389, NVIDIA GeForce RTX 5090 Laptop GPU, 55 %, 14558 MiB, 24463 MiB, 59, 60.20 W
===== GPU BOARD 2026-06-18 15:07:37 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:37.451, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 60, 75.56 W
===== GPU BOARD 2026-06-18 15:07:39 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:39.512, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 60, 71.20 W
===== GPU BOARD 2026-06-18 15:07:41 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:41.572, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 60, 69.11 W
===== GPU BOARD 2026-06-18 15:07:43 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:43.643, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 60, 70.71 W
===== GPU BOARD 2026-06-18 15:07:45 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:45.712, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 60, 63.77 W
===== GPU BOARD 2026-06-18 15:07:47 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:47.780, NVIDIA GeForce RTX 5090 Laptop GPU, 98 %, 14558 MiB, 24463 MiB, 60, 68.31 W
===== GPU BOARD 2026-06-18 15:07:49 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:49.858, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 60, 67.92 W
===== GPU BOARD 2026-06-18 15:07:51 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:51.924, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 60, 66.56 W
===== GPU BOARD 2026-06-18 15:07:53 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:53.993, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 60, 65.27 W
===== GPU BOARD 2026-06-18 15:07:56 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:56.057, NVIDIA GeForce RTX 5090 Laptop GPU, 96 %, 14558 MiB, 24463 MiB, 60, 66.12 W
===== GPU BOARD 2026-06-18 15:07:58 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:58.126, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 60, 50.40 W
===== GPU BOARD 2026-06-18 15:08:00 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:00.188, NVIDIA GeForce RTX 5090 Laptop GPU, 7 %, 14558 MiB, 24463 MiB, 58, 46.62 W
===== GPU BOARD 2026-06-18 15:08:02 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:02.249, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 59, 55.10 W
===== GPU BOARD 2026-06-18 15:08:04 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:04.313, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 59, 55.10 W
===== GPU BOARD 2026-06-18 15:08:06 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:06.372, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 59, 53.22 W
===== GPU BOARD 2026-06-18 15:08:08 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:08.435, NVIDIA GeForce RTX 5090 Laptop GPU, 98 %, 14558 MiB, 24463 MiB, 59, 54.39 W
===== GPU BOARD 2026-06-18 15:08:10 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:10.496, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14558 MiB, 24463 MiB, 59, 64.95 W
===== GPU BOARD 2026-06-18 15:08:12 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:12.558, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 59, 66.33 W
===== GPU BOARD 2026-06-18 15:08:14 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:14.619, NVIDIA GeForce RTX 5090 Laptop GPU, 52 %, 14558 MiB, 24463 MiB, 59, 59.76 W
===== GPU BOARD 2026-06-18 15:08:16 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:16.681, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14558 MiB, 24463 MiB, 61, 74.75 W
===== GPU BOARD 2026-06-18 15:08:18 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:18.743, NVIDIA GeForce RTX 5090 Laptop GPU, 97 %, 14558 MiB, 24463 MiB, 59, 65.23 W
===== GPU BOARD 2026-06-18 15:08:20 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:20.812, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 60, 63.62 W
===== GPU BOARD 2026-06-18 15:08:22 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:22.877, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 60, 66.12 W
===== GPU BOARD 2026-06-18 15:08:24 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:24.935, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 61, 73.78 W
===== GPU BOARD 2026-06-18 15:08:26 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:26.997, NVIDIA GeForce RTX 5090 Laptop GPU, 97 %, 14558 MiB, 24463 MiB, 60, 73.11 W
===== GPU BOARD 2026-06-18 15:08:29 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:29.058, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 61, 72.84 W
===== GPU BOARD 2026-06-18 15:08:31 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:31.120, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 61, 78.15 W
===== GPU BOARD 2026-06-18 15:08:33 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:33.182, NVIDIA GeForce RTX 5090 Laptop GPU, 97 %, 14558 MiB, 24463 MiB, 60, 70.48 W
===== GPU BOARD 2026-06-18 15:08:35 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:35.245, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 60, 69.94 W
===== GPU BOARD 2026-06-18 15:08:37 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:37.303, NVIDIA GeForce RTX 5090 Laptop GPU, 60 %, 14558 MiB, 24463 MiB, 60, 45.14 W
===== GPU BOARD 2026-06-18 15:08:39 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:39.369, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 61, 58.71 W
===== GPU BOARD 2026-06-18 15:08:41 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:41.438, NVIDIA GeForce RTX 5090 Laptop GPU, 5 %, 14558 MiB, 24463 MiB, 59, 60.88 W
===== GPU BOARD 2026-06-18 15:08:43 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:43.503, NVIDIA GeForce RTX 5090 Laptop GPU, 90 %, 14558 MiB, 24463 MiB, 60, 60.40 W
===== GPU BOARD 2026-06-18 15:08:45 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:45.568, NVIDIA GeForce RTX 5090 Laptop GPU, 99 %, 14558 MiB, 24463 MiB, 62, 66.51 W
===== GPU BOARD 2026-06-18 15:08:47 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:47.626, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 59, 67.97 W
===== GPU BOARD 2026-06-18 15:08:49 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:49.689, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 59, 62.04 W
===== GPU BOARD 2026-06-18 15:08:51 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:51.757, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 59, 63.29 W
===== GPU BOARD 2026-06-18 15:08:53 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:53.817, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 59, 62.90 W
===== GPU BOARD 2026-06-18 15:08:55 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:55.878, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 59, 61.66 W
===== GPU BOARD 2026-06-18 15:08:57 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:08:57.943, NVIDIA GeForce RTX 5090 Laptop GPU, 89 %, 14558 MiB, 24463 MiB, 60, 67.00 W
===== GPU BOARD 2026-06-18 15:08:59 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:00.011, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 59, 62.00 W
===== GPU BOARD 2026-06-18 15:09:02 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:02.072, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 59, 63.64 W
===== GPU BOARD 2026-06-18 15:09:04 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:04.139, NVIDIA GeForce RTX 5090 Laptop GPU, 98 %, 14558 MiB, 24463 MiB, 60, 61.18 W
===== GPU BOARD 2026-06-18 15:09:06 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:06.203, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14560 MiB, 24463 MiB, 61, 71.28 W
===== GPU BOARD 2026-06-18 15:09:08 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:08.261, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14560 MiB, 24463 MiB, 60, 76.69 W
===== GPU BOARD 2026-06-18 15:09:10 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:10.324, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14560 MiB, 24463 MiB, 60, 76.41 W
===== GPU BOARD 2026-06-18 15:09:12 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:12.386, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14560 MiB, 24463 MiB, 60, 76.39 W
===== GPU BOARD 2026-06-18 15:09:14 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:14.451, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14560 MiB, 24463 MiB, 60, 73.94 W
===== GPU BOARD 2026-06-18 15:09:16 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:16.511, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14560 MiB, 24463 MiB, 60, 76.80 W
===== GPU BOARD 2026-06-18 15:09:18 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:18.569, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14560 MiB, 24463 MiB, 61, 77.23 W
===== GPU BOARD 2026-06-18 15:09:20 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:20.636, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14560 MiB, 24463 MiB, 61, 77.07 W
===== GPU BOARD 2026-06-18 15:09:22 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:22.696, NVIDIA GeForce RTX 5090 Laptop GPU, 9 %, 14560 MiB, 24463 MiB, 58, 66.91 W
===== GPU BOARD 2026-06-18 15:09:24 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:24.761, NVIDIA GeForce RTX 5090 Laptop GPU, 47 %, 14560 MiB, 24463 MiB, 59, 56.27 W
===== GPU BOARD 2026-06-18 15:09:26 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:26.819, NVIDIA GeForce RTX 5090 Laptop GPU, 3 %, 14560 MiB, 24463 MiB, 58, 51.02 W
===== GPU BOARD 2026-06-18 15:09:28 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:28.902, NVIDIA GeForce RTX 5090 Laptop GPU, 90 %, 14560 MiB, 24463 MiB, 60, 61.43 W
===== GPU BOARD 2026-06-18 15:09:30 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:30.966, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14560 MiB, 24463 MiB, 60, 61.19 W
===== GPU BOARD 2026-06-18 15:09:32 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:33.031, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14560 MiB, 24463 MiB, 60, 72.90 W
===== GPU BOARD 2026-06-18 15:09:35 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:35.101, NVIDIA GeForce RTX 5090 Laptop GPU, 90 %, 14560 MiB, 24463 MiB, 60, 73.39 W
===== GPU BOARD 2026-06-18 15:09:37 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:37.173, NVIDIA GeForce RTX 5090 Laptop GPU, 88 %, 14560 MiB, 24463 MiB, 59, 71.31 W
===== GPU BOARD 2026-06-18 15:09:39 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:39.244, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14560 MiB, 24463 MiB, 60, 74.09 W
===== GPU BOARD 2026-06-18 15:09:41 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:41.307, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14560 MiB, 24463 MiB, 60, 75.40 W
===== GPU BOARD 2026-06-18 15:09:43 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:43.368, NVIDIA GeForce RTX 5090 Laptop GPU, 91 %, 14560 MiB, 24463 MiB, 61, 75.78 W
===== GPU BOARD 2026-06-18 15:09:45 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:45.425, NVIDIA GeForce RTX 5090 Laptop GPU, 91 %, 14560 MiB, 24463 MiB, 61, 76.19 W
===== GPU BOARD 2026-06-18 15:09:47 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:47.498, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14560 MiB, 24463 MiB, 61, 76.01 W
===== GPU BOARD 2026-06-18 15:09:49 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:49.563, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14560 MiB, 24463 MiB, 61, 76.18 W
===== GPU BOARD 2026-06-18 15:09:51 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:51.634, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14560 MiB, 24463 MiB, 61, 76.20 W
===== GPU BOARD 2026-06-18 15:09:53 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:53.695, NVIDIA GeForce RTX 5090 Laptop GPU, 91 %, 14560 MiB, 24463 MiB, 61, 75.10 W
===== GPU BOARD 2026-06-18 15:09:55 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:55.768, NVIDIA GeForce RTX 5090 Laptop GPU, 9 %, 14560 MiB, 24463 MiB, 59, 50.45 W
===== GPU BOARD 2026-06-18 15:09:57 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:57.888, NVIDIA GeForce RTX 5090 Laptop GPU, 65 %, 14560 MiB, 24463 MiB, 61, 51.10 W
===== GPU BOARD 2026-06-18 15:09:59 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:09:59.957, NVIDIA GeForce RTX 5090 Laptop GPU, 91 %, 14560 MiB, 24463 MiB, 61, 56.96 W
===== GPU BOARD 2026-06-18 15:10:01 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:10:02.021, NVIDIA GeForce RTX 5090 Laptop GPU, 88 %, 14560 MiB, 24463 MiB, 61, 63.96 W
===== GPU BOARD 2026-06-18 15:10:04 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:10:04.093, NVIDIA GeForce RTX 5090 Laptop GPU, 91 %, 14560 MiB, 24463 MiB, 61, 75.56 W
===== GPU BOARD 2026-06-18 15:10:06 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:10:06.154, NVIDIA GeForce RTX 5090 Laptop GPU, 89 %, 14560 MiB, 24463 MiB, 61, 75.70 W
===== GPU BOARD 2026-06-18 15:10:08 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:10:08.219, NVIDIA GeForce RTX 5090 Laptop GPU, 89 %, 14560 MiB, 24463 MiB, 61, 73.46 W
===== GPU BOARD 2026-06-18 15:10:10 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:10:10.287, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14560 MiB, 24463 MiB, 62, 77.91 W
===== GPU BOARD 2026-06-18 15:10:12 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:10:12.360, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14560 MiB, 24463 MiB, 62, 79.11 W
===== GPU BOARD 2026-06-18 15:10:14 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:10:14.426, NVIDIA GeForce RTX 5090 Laptop GPU, 91 %, 14560 MiB, 24463 MiB, 62, 78.95 W
===== GPU BOARD 2026-06-18 15:10:16 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:10:16.485, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14560 MiB, 24463 MiB, 62, 79.33 W
===== GPU BOARD 2026-06-18 15:10:18 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:10:18.543, NVIDIA GeForce RTX 5090 Laptop GPU, 90 %, 14560 MiB, 24463 MiB, 62, 78.78 W
===== GPU BOARD 2026-06-18 15:10:20 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:10:20.607, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14560 MiB, 24463 MiB, 62, 79.25 W
===== GPU BOARD 2026-06-18 15:10:22 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:10:22.678, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14560 MiB, 24463 MiB, 62, 79.43 W
===== GPU BOARD 2026-06-18 15:10:24 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:10:24.746, NVIDIA GeForce RTX 5090 Laptop GPU, 39 %, 14560 MiB, 24463 MiB, 61, 53.35 W
===== GPU BOARD 2026-06-18 15:10:26 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:10:26.816, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14560 MiB, 24463 MiB, 62, 53.79 W
===== GPU BOARD 2026-06-18 15:10:28 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:10:28.883, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14560 MiB, 24463 MiB, 63, 54.90 W
===== GPU BOARD 2026-06-18 15:10:30 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:10:30.955, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14560 MiB, 24463 MiB, 61, 63.60 W
===== GPU BOARD 2026-06-18 15:10:32 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:10:33.015, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14560 MiB, 24463 MiB, 62, 78.06 W
