tubelet_id,video_id,track_id,start_time_sec,end_time_sec,pose_score,pose_score_smooth,pose_hit_raw,pose_hit_smooth,pose_persistent_hit,pose_valid_frame_ratio,pose_mean_keypoint_conf,pose_valid_keypoint_ratio_mean,pose_wrist_speed_p95,pose_ankle_speed_p95,pose_limb_speed_p95,pose_limb_accel_p95,pose_body_angle_change_p95,pose_crouch_change_p95,pose_arm_extension_change_p95,pose_asymmetry_motion_p95
pose__20260316_113834_tp00042.mp4__track1753__t9522_9591__00011743,20260316_113834_tp00042.mp4,1753,666.53356526038,671.3635186318321,64.91631847382413,54.0359742580618,True,False,False,1.0,0.7284594774246216,0.5441176295280457,0.48745524883270264,0.0,0.5217006802558899,7.4186930656433105,2.5300910472869873,0.1530521959066391,1.5351078510284424,0.2087072730064392
pose__20260317_101644_tp00048.mp4__track18__t3132_3201__00019235,20260317_101644_tp00048.mp4,18,219.2390608764001,224.06904018689548,64.90140718859342,41.148337177412344,True,False,False,1.0,0.8588806390762329,0.38725489377975464,1.3309788703918457,0.0,1.2034622430801392,1.432846188545227,0.0,0.0,0.7966199517250061,0.0
pose__20260316_113834_tp00042.mp4__track5__t54_123__00011176,20260316_113834_tp00042.mp4,5,3.7799635080928926,8.609916879544922,64.86061710437728,199.53157807360122,True,True,False,0.2916666567325592,0.5560396909713745,0.12745098769664764,2.2794556617736816,0.0,1.6543117761611938,13.678108215332031,0.46531370282173157,0.128080815076828,1.7251027822494507,0.0
pose__20260315_104219_tp00035.mp4__track1325__t13968_14037__00003953,20260315_104219_tp00035.mp4,1325,977.7605771022246,982.5905799530302,64.70235416389825,48.179767806200836,True,False,False,0.875,0.7954913377761841,0.3284313678741455,0.0,0.0,1.205349326133728,1.7150264978408813,0.0,0.0,0.0,0.0
pose__20260315_130536_tp00036.mp4__track3293__t21492_21561__00007484,20260315_130536_tp00036.mp4,3293,1504.4087778147905,1509.2386775760604,64.24715281824203,26.623317921377836,True,False,False,1.0,0.8295255899429321,0.8406862616539001,0.7252525091171265,1.3880231380462646,1.2275861501693726,7.070609092712402,0.8533499240875244,0.19616225361824036,0.7057910561561584,1.0978786945343018
pose__20260317_101644_tp00048.mp4__track18__t3168_3237__00019237,20260317_101644_tp00048.mp4,18,221.75905008187596,226.58902939237132,64.21169442448026,49.32897755847478,True,False,False,1.0,0.8605592846870422,0.41911765933036804,1.3309788703918457,0.0,1.2034622430801392,1.4976493120193481,0.0,0.0,0.7966199517250061,0.0
pose__20260315_130536_tp00036.mp4__track3722__t23436_23505__00007642,20260315_130536_tp00036.mp4,3722,1640.485953697535,1645.3158534588051,64.10362314326389,54.84989304255426,True,False,False,0.8333333134651184,0.6032046675682068,0.36764705181121826,0.44570234417915344,0.0,0.6622594594955444,3.112401247024536,3.5603256225585938,0.18989397585391998,0.18575216829776764,0.0
pose__20260315_130536_tp00036.mp4__track6633__t40158_40227__00008321,20260315_130536_tp00036.mp4,6633,2811.001661059294,2815.831560820564,63.71666471152004,37.69409681622213,True,False,False,0.3333333432674408,0.5975781679153442,0.2696078419685364,0.9353649020195007,0.0,0.9170202016830444,1.1217131614685059,0.2868123948574066,0.6036646962165833,0.810366153717041,0.39595434069633484
pose__20260315_104219_tp00035.mp4__track1611__t20232_20301__00004786,20260315_104219_tp00035.mp4,1611,1416.2408359057997,1421.070838756605,63.58403742173201,44.83732633438368,True,False,False,1.0,0.8499162793159485,0.8529411554336548,1.458448052406311,1.7096534967422485,1.7006369829177856,6.9054412841796875,1.3036271333694458,0.06196613237261772,1.2341958284378052,0.4836074709892273
pose__20260316_113834_tp00042.mp4__track2076__t10476_10545__00011923,20260316_113834_tp00042.mp4,2076,733.3129205700211,738.1428739414731,63.265910568894554,65.69004360990031,True,True,False,1.0,0.7737295031547546,0.5367646813392639,0.6020907759666443,0.0,0.6775171160697937,3.4333837032318115,0.0,0.0,2.1546642780303955,0.6704889535903931
pose__20260315_130536_tp00036.mp4__track4393__t25884_25953__00007777,20260315_130536_tp00036.mp4,4393,1811.842397401732,1816.6722971630024,63.106777238735134,49.887988347040476,True,False,False,1.0,0.8080762028694153,0.7622548937797546,0.6311110258102417,0.0,0.6294796466827393,13.110613822937012,0.3711874485015869,0.2137567549943924,0.30359646677970886,1.787052869796753
pose__20260315_104219_tp00035.mp4__track1611__t20268_20337__00004792,20260315_104219_tp00035.mp4,1611,1418.7608373931764,1423.590840243982,63.01275881001771,40.00287695092723,True,False,False,1.0,0.8630656003952026,0.8235294222831726,1.785821557044983,1.7997734546661377,1.7413649559020996,7.752335071563721,1.3387457132339478,0.06607841700315475,1.2774289846420288,0.4828137755393982
pose__20260315_130536_tp00036.mp4__track6961__t43398_43467__00008471,20260315_130536_tp00036.mp4,6961,3037.796954197202,3042.626853958472,62.87636725104231,27.387382761869706,True,False,False,1.0,0.8401138186454773,0.781862735748291,1.2880412340164185,3.245666265487671,1.5402472019195557,5.391716480255127,0.6916210651397705,0.120992511510849,0.1710231602191925,0.5990675091743469
pose__20260316_113834_tp00042.mp4__track2076__t10512_10581__00011931,20260316_113834_tp00042.mp4,2076,735.832896242083,740.6628496135351,62.80456114365629,70.61824178239878,True,True,True,1.0,0.7877123951911926,0.5147058963775635,1.3383970260620117,0.0,1.774935007095337,5.856245517730713,0.0,0.0,2.1546642780303955,1.6685068607330322
pose__20260317_101644_tp00048.mp4__track18__t1422_1491__00019140,20260317_101644_tp00048.mp4,18,99.53957361629658,104.36955292679198,62.71040028430237,14.200331581848143,True,False,False,1.0,0.79511559009552,0.6495097875595093,0.8432363867759705,0.0,0.8002245426177979,2.1643290519714355,2.0337181091308594,0.16622833907604218,0.41531577706336975,0.5484017729759216
pose__20260315_104219_tp00035.mp4__track1325__t13950_14019__00003950,20260315_104219_tp00035.mp4,1325,976.500576358536,981.3305792093416,62.42244881732216,56.15414886291813,True,False,False,0.625,0.7590721845626831,0.2916666567325592,0.0,0.0,1.205349326133728,1.7150264978408813,0.0,0.0,0.0,0.0
pose__20260316_113834_tp00042.mp4__track2076__t10494_10563__00011927,20260316_113834_tp00042.mp4,2076,734.5729084060521,739.4028617775041,62.339556631928986,68.38369740519103,True,True,False,1.0,0.7798141837120056,0.529411792755127,1.4932329654693604,0.0,1.75221586227417,4.879565238952637,0.0,0.0,2.1546642780303955,1.6095887422561646
pose__20260317_101644_tp00048.mp4__track83__t1080_1149__00019118,20260317_101644_tp00048.mp4,83,75.59967616427589,80.4296554747713,62.153924203431316,33.753638673192015,True,False,False,1.0,0.7332725524902344,0.4215686321258545,3.0652143955230713,0.0,2.509810447692871,6.358990669250488,0.0,0.0,1.2718853950500488,3.2849369049072266
pose__20260315_130536_tp00036.mp4__track4532__t26514_26583__00007851,20260315_130536_tp00036.mp4,4532,1855.941482178548,1860.771381939818,61.86499058633498,41.83125627855848,True,False,False,1.0,0.7618016004562378,0.4779411852359772,1.4044033288955688,0.0,1.2186037302017212,3.720355272293091,0.0,0.0,0.13472765684127808,0.5601852536201477
pose__20260317_101644_tp00048.mp4__track18__t1926_1995__00019168,20260317_101644_tp00048.mp4,18,134.8194224929587,139.64940180345408,61.72298649304524,7.077651320512686,True,False,False,1.0,0.8216660618782043,0.4117647111415863,1.3522859811782837,0.0,1.2663031816482544,1.931817889213562,0.0,0.0,0.05085401237010956,0.9123326539993286
pose__20260315_130536_tp00036.mp4__track6633__t40140_40209__00008319,20260315_130536_tp00036.mp4,6633,2809.741687208528,2814.571586969798,61.44265589373717,44.907764878650305,True,False,False,0.5,0.5889601111412048,0.2867647111415863,0.9353649020195007,0.0,0.9170202016830444,1.1217131614685059,0.2868123948574066,0.6036646962165833,0.810366153717041,0.39595434069633484
pose__20260316_113834_tp00042.mp4__track354__t1908_1977__00011266,20260316_113834_tp00042.mp4,354,133.5587106192822,138.38866399073422,60.89378113464288,49.83573739905724,True,False,False,0.875,0.8322873115539551,0.6764705777168274,1.5649158954620361,2.4284260272979736,1.7526949644088745,7.0913496017456055,1.3306864500045776,0.19594550132751465,0.45731180906295776,0.7700851559638977
pose__20260317_101644_tp00048.mp4__track18__t3114_3183__00019234,20260317_101644_tp00048.mp4,18,217.9790662736621,222.8090455841576,60.73722954139038,25.80125601586999,True,False,False,1.0,0.866893470287323,0.375,1.458817720413208,0.0,1.3549158573150635,3.1902077198028564,0.0,0.0,0.7972555756568909,0.0
pose__20260315_130536_tp00036.mp4__track6961__t43200_43269__00008456,20260315_130536_tp00036.mp4,6961,3023.9372418387743,3028.7671416000444,60.684444191866675,44.08807511356651,True,False,False,1.0,0.6960729956626892,0.5784313678741455,0.8033369779586792,0.0,0.846179187297821,3.9433531761169434,1.480112910270691,0.15038171410560608,0.4411616027355194,0.6933675408363342
pose__20260315_104219_tp00035.mp4__track792__t10422_10491__00003584,20260315_104219_tp00035.mp4,792,729.5404305956031,734.3704334464088,60.30783495718175,35.49946366230871,True,False,False,1.0,0.8523377180099487,0.7622548937797546,4.281610012054443,1.9380574226379395,2.2918310165405273,17.47924041748047,3.345460891723633,0.35878118872642517,0.5082046985626221,0.34337329864501953
pose__20260315_104219_tp00035.mp4__track1611__t20250_20319__00004789,20260315_104219_tp00035.mp4,1611,1417.5008366494878,1422.3308395002937,60.29926789690833,45.19576281933584,True,False,False,1.0,0.8508859276771545,0.8480392098426819,1.9918954372406006,1.7096534967422485,1.7337836027145386,7.204362869262695,1.3463282585144043,0.063418909907341,1.2341958284378052,0.4836074709892273
pose__20260316_113834_tp00042.mp4__track3580__t19260_19329__00012711,20260316_113834_tp00042.mp4,3580,1348.1869845531317,1353.0169379245835,60.15492800270087,23.676063982096696,True,False,False,1.0,0.8032316565513611,0.75,0.8950782418251038,0.0,0.7168197631835938,2.168062686920166,0.4701014757156372,0.36148038506507874,0.3513229489326477,0.4259132444858551
pose__20260316_113834_tp00042.mp4__track1753__t9684_9753__00011773,20260316_113834_tp00042.mp4,1753,677.8734557846587,682.7034091561108,60.05371606852094,38.47790260761126,True,False,False,0.625,0.7312203049659729,0.30882352590560913,2.3061063289642334,0.0,1.6592903137207031,8.167405128479004,0.0,0.0,2.4304747581481934,1.5523500442504883
pose__20260315_130536_tp00036.mp4__track4393__t25902_25971__00007779,20260315_130536_tp00036.mp4,4393,1813.1023712524984,1817.9322710137685,59.91373868920532,50.5645608790797,True,False,False,1.0,0.8055295348167419,0.781862735748291,3.767896890640259,0.0,2.368682622909546,17.314496994018555,0.3711874485015869,0.17772279679775238,0.2559119462966919,2.59639835357666
pose__20260315_130536_tp00036.mp4__track3293__t21510_21579__00007485,20260315_130536_tp00036.mp4,3293,1505.6687516655563,1510.4986514268269,59.69355171239494,26.263367897001444,True,False,False,1.0,0.8364684581756592,0.875,0.7252525091171265,1.3114546537399292,1.2275861501693726,6.979674339294434,0.9668051600456238,0.19616225361824036,0.7057910561561584,1.0978786945343018
pose__20260315_130536_tp00036.mp4__track6633__t40176_40245__00008323,20260315_130536_tp00036.mp4,6633,2812.26163491006,2817.0915346713305,59.59609899638531,23.249422739024993,True,False,False,0.25,0.6028961539268494,0.24264705181121826,0.03139977902173996,0.0,0.2744778096675873,1.090083360671997,0.07801708579063416,0.5235277414321899,0.062329769134521484,0.0
pose__20260315_130536_tp00036.mp4__track4004__t24984_25053__00007735,20260315_130536_tp00036.mp4,4004,1748.8437048634244,1753.6736046246947,59.454807796117194,68.34939547596561,True,True,True,1.0,0.7353425621986389,0.5808823704719543,3.885312080383301,0.0,3.5908963680267334,16.62751579284668,0.4895627796649933,0.19560302793979645,0.4360899031162262,0.3904782831668854
pose__20260315_130536_tp00036.mp4__track6961__t43236_43305__00008460,20260315_130536_tp00036.mp4,6961,3026.4571895403064,3031.2870893015765,59.38230481404842,50.35308377770368,True,False,False,1.0,0.7449366450309753,0.6151960492134094,1.275243878364563,0.0,0.9909517168998718,4.31175422668457,1.1777112483978271,0.1657300740480423,0.929378867149353,0.6690313816070557
pose__20260317_101644_tp00048.mp4__track371__t13986_14055__00019589,20260317_101644_tp00048.mp4,371,979.0158063273728,983.8457856378682,58.867680139336024,42.43229189860277,True,False,False,0.9166666865348816,0.8800835609436035,0.8235294222831726,1.1378706693649292,3.244014263153076,2.2789652347564697,9.947659492492676,0.9005772471427917,0.1262681633234024,0.5412411689758301,0.5287073850631714
pose__20260315_104219_tp00035.mp4__track1611__t20790_20859__00004870,20260315_104219_tp00035.mp4,1611,1455.3008589601409,1460.1308618109465,58.68553022905296,35.95690182667587,True,False,False,1.0,0.8352025151252747,0.8186274766921997,1.6728081703186035,1.642745852470398,2.2749173641204834,9.6780424118042,1.3578534126281738,0.20937897264957428,1.0258290767669678,0.6620931625366211
pose__20260315_130536_tp00036.mp4__track6633__t40122_40191__00008316,20260315_130536_tp00036.mp4,6633,2808.4817133577617,2813.311613119032,58.49271447681239,41.06263969367142,True,False,False,0.7083333134651184,0.6093650460243225,0.3063725531101227,0.9353649020195007,0.0,0.9170202016830444,1.1217131614685059,0.2868123948574066,0.6036646962165833,0.810366153717041,0.39595434069633484
pose__20260315_130536_tp00036.mp4__track6968__t43038_43107__00008449,20260315_130536_tp00036.mp4,6968,3012.5974771818787,3017.427376943149,58.433714212633255,32.075193475099525,True,False,False,1.0,0.7503179311752319,0.49754902720451355,0.3291039764881134,0.0,1.2097959518432617,2.999070644378662,0.4112326502799988,0.23687899112701416,1.2766525745391846,0.9362941384315491
pose__20260317_101644_tp00048.mp4__track1146__t39654_39723__00020388,20260317_101644_tp00048.mp4,1146,2775.768109831663,2780.598089142158,58.39531689702947,43.580365493025084,True,False,False,1.0,0.7884014248847961,0.6495097875595093,1.089407205581665,0.8585490584373474,0.8549529314041138,2.88142728805542,0.4147551953792572,0.22319047152996063,0.652680516242981,0.3851355314254761
pose__20260317_101644_tp00048.mp4__track1511__t44532_44601__00020560,20260317_101644_tp00048.mp4,1511,3117.2266471736425,3122.0566264841377,58.12245588594505,51.22448213117087,True,False,False,1.0,0.5320318937301636,0.686274528503418,0.8542761206626892,0.7568351030349731,1.2227847576141357,5.127542018890381,0.7932456731796265,0.12723179161548615,0.5546659827232361,0.3901856541633606
pose__20260316_113834_tp00042.mp4__track1749__t11646_11715__00012110,20260316_113834_tp00042.mp4,1749,815.2121299120338,820.0420832834858,57.60741874773895,24.130966422030827,True,False,False,1.0,0.8322367072105408,0.8504902124404907,0.59471595287323,0.26678404211997986,0.4249503016471863,1.440236210823059,0.5423840880393982,0.13758935034275055,0.16947735846042633,0.2861420214176178
pose__20260315_104219_tp00035.mp4__track792__t10404_10473__00003582,20260315_104219_tp00035.mp4,792,728.2804298519147,733.1104327027203,57.59110192114282,35.55054481713049,True,False,False,1.0,0.8670341372489929,0.779411792755127,3.919809341430664,1.9380574226379395,2.216620445251465,17.46278190612793,3.345460891723633,0.3578713834285736,0.5082046985626221,0.34337329864501953
pose__20260315_104219_tp00035.mp4__track1611__t21024_21093__00004904,20260315_104219_tp00035.mp4,1611,1471.6808686280906,1476.5108714788962,57.29662625057655,52.74778728639357,True,False,False,1.0,0.8160755038261414,0.813725471496582,3.793773651123047,0.0,3.6308236122131348,17.96103858947754,0.7513183951377869,0.15979453921318054,1.2843350172042847,3.370344877243042
pose__20260316_113834_tp00042.mp4__track1753__t9666_9735__00011770,20260316_113834_tp00042.mp4,1753,676.6134679486278,681.4434213200798,57.17140799576584,42.60127130516989,True,False,False,0.7083333134651184,0.7238147854804993,0.34068626165390015,2.2522051334381104,0.0,1.5508108139038086,7.358885288238525,0.0,0.0,2.306766986846924,1.5210280418395996
pose__20260329_163101_tp00076.mp4__track3530__t50544_50613__00041137,20260329_163101_tp00076.mp4,3530,3541.3120132748904,3546.1464254487582,57.01302225838371,42.71055506304511,True,False,False,0.9583333134651184,0.8744213581085205,0.7549019455909729,1.7945562601089478,1.6793676614761353,1.4050136804580688,5.5662055015563965,0.876160204410553,0.06779307126998901,1.4975981712341309,0.456173837184906
pose__20260315_130536_tp00036.mp4__track6620__t40050_40119__00008302,20260315_130536_tp00036.mp4,6620,2803.441817954697,2808.271717715967,56.90299182067618,71.91815190516387,True,True,True,1.0,0.7562656402587891,0.343137264251709,0.8026163578033447,0.0,1.0510499477386475,2.952948808670044,0.0,0.0,0.986531138420105,0.0
pose__20260316_113834_tp00042.mp4__track1753__t9648_9717__00011766,20260316_113834_tp00042.mp4,1753,675.3534801125968,680.1834334840488,56.74849525527056,39.42169387079022,True,False,False,0.9583333134651184,0.7340627908706665,0.41911765933036804,2.2522051334381104,0.0,1.5508108139038086,7.358885288238525,0.0,0.0,2.306766986846924,1.5210280418395996
pose__20260315_130536_tp00036.mp4__track2792__t18954_19023__00007295,20260315_130536_tp00036.mp4,2792,1326.752464856762,1331.5823646180324,56.61997748942188,18.85496215971221,True,False,False,1.0,0.8076146841049194,0.7843137383460999,0.9445558190345764,0.45933911204338074,0.686752438545227,2.2312419414520264,0.6332841515541077,0.11218523234128952,0.8296241164207458,0.596809446811676
pose__20260317_101644_tp00048.mp4__track516__t20196_20265__00020070,20260317_101644_tp00048.mp4,516,1413.713944271959,1418.5439235824545,56.60697690598879,21.63695867667747,True,False,False,1.0,0.8841941952705383,0.5980392098426819,0.17288613319396973,0.0,0.2334924191236496,0.6537156701087952,1.6446945667266846,0.1771683245897293,0.06542850285768509,0.2155965268611908
pose__20260316_113834_tp00042.mp4__track2327__t11448_11517__00012088,20260316_113834_tp00042.mp4,2327,801.3522637156932,806.1822170871452,56.50776084451941,44.95694302306868,True,False,False,0.875,0.8077571988105774,0.4313725531101227,0.9194981455802917,0.0,1.2303898334503174,3.1772820949554443,0.0,0.0,0.11102447658777237,0.0
pose__20260315_130536_tp00036.mp4__track4393__t25758_25827__00007763,20260315_130536_tp00036.mp4,4393,1803.0225804463687,1807.8524802076397,56.48870881118822,54.986473083399694,True,False,False,1.0,0.7885681390762329,0.6764705777168274,1.619651436805725,0.5210336446762085,1.8322677612304688,9.118773460388184,0.7983101606369019,0.18576747179031372,0.8335440158843994,0.7005751132965088
pose__20260315_130536_tp00036.mp4__track6476__t40266_40335__00008342,20260315_130536_tp00036.mp4,6476,2818.5615041638907,2823.391403925161,56.37476705996865,40.65928901143135,False,False,False,1.0,0.7306227087974548,0.6029411554336548,2.3024163246154785,0.0,1.6819026470184326,6.188032150268555,1.3347841501235962,0.5165091753005981,1.0496305227279663,0.9036792516708374
pose__20260316_113834_tp00042.mp4__track2386__t12258_12327__00012177,20260316_113834_tp00042.mp4,2386,858.0517163370865,862.8816697085387,56.36962446273332,39.04968220441221,False,False,False,0.375,0.7086102962493896,0.2647058963775635,0.0,0.0,0.8133154511451721,0.0,0.0,0.0,0.0,0.0
pose__20260315_130536_tp00036.mp4__track6476__t40248_40317__00008338,20260315_130536_tp00036.mp4,6476,2817.3015303131247,2822.1314300743948,56.31437937849243,45.09026125389549,False,False,False,1.0,0.7405568957328796,0.6176470518112183,2.2813055515289307,0.0,1.6580709218978882,5.887145042419434,1.349683165550232,0.5165091753005981,1.0496305227279663,0.9036792516708374
pose__20260315_104219_tp00035.mp4__track2183__t26892_26961__00005224,20260315_104219_tp00035.mp4,2183,1882.44111107052,1887.2711139213257,56.294321048766236,42.24462077307494,False,False,False,0.9583333134651184,0.7403687834739685,0.6446078419685364,2.080402135848999,0.0,2.049806833267212,3.8804643154144287,0.6954794526100159,0.43841591477394104,1.279360294342041,2.0117475986480713
pose__20260315_104219_tp00035.mp4__track1611__t20214_20283__00004783,20260315_104219_tp00035.mp4,1611,1414.9808351621111,1419.8108380129167,56.24676311618737,39.12913914373569,False,False,False,1.0,0.8447461724281311,0.8578431606292725,1.336850881576538,1.3000805377960205,1.158756971359253,4.944563865661621,1.3192096948623657,0.05755526199936867,1.214728593826294,0.45262572169303894
pose__20260315_104219_tp00035.mp4__track1611__t21006_21075__00004901,20260315_104219_tp00035.mp4,1611,1470.4208678844022,1475.250870735208,56.16837153331306,50.03905314410074,False,False,False,1.0,0.8074096441268921,0.7843137383460999,3.5141897201538086,0.0,3.5141897201538086,17.37997817993164,0.8966414928436279,0.15979453921318054,1.1146892309188843,3.370344877243042
pose__20260315_104219_tp00035.mp4__track2133__t26604_26673__00005198,20260315_104219_tp00035.mp4,2133,1862.281099171505,1867.111102022311,56.074184544277344,41.844322709903324,False,False,False,1.0,0.7486991286277771,0.7352941036224365,2.541591167449951,0.0,2.9273648262023926,12.538922309875488,0.29814383387565613,0.7877119779586792,0.8380286693572998,2.93324613571167
pose__20260317_101644_tp00048.mp4__track516__t20214_20283__00020071,20260317_101644_tp00048.mp4,516,1414.973938874697,1419.8039181851923,56.00513179761893,28.353764633938386,False,False,False,1.0,0.879319965839386,0.6029411554336548,0.22369393706321716,0.0,0.27426889538764954,0.9073372483253479,1.6446945667266846,0.1771683245897293,0.08991420269012451,0.2516235113143921
pose__20260317_101644_tp00048.mp4__track1665__t48312_48381__00020731,20260317_101644_tp00048.mp4,1665,3381.825513748608,3386.6554930591037,55.813051995204475,33.83180730377349,False,False,False,1.0,0.812796950340271,0.9607843160629272,0.9453219175338745,1.2017011642456055,1.2181497812271118,11.823315620422363,0.6433627009391785,0.06322131305932999,0.19592152535915375,0.8520067930221558
pose__20260317_101644_tp00048.mp4__track516__t17514_17583__00019819,20260317_101644_tp00048.mp4,516,1225.9747484640072,1230.804727774503,55.794396886344366,18.27394666380921,False,False,False,1.0,0.8383191227912903,0.41421568393707275,1.0217761993408203,0.0,0.7147210240364075,1.3321527242660522,0.0,0.0,0.5078542232513428,0.179113507270813
pose__20260315_104219_tp00035.mp4__track1601__t21636_21705__00004953,20260315_104219_tp00035.mp4,1601,1514.5208939134973,1519.350896764303,55.32039111839518,15.468162040540582,False,False,False,0.9583333134651184,0.8947402834892273,0.3578431308269501,0.9100445508956909,0.0,0.9036585092544556,0.0,0.0,0.0,0.26046276092529297,0.0
pose__20260315_104219_tp00035.mp4__track1504__t18414_18483__00004524,20260315_104219_tp00035.mp4,1504,1288.9807607932676,1293.8107636440734,55.2673320883374,48.45316895070663,False,False,False,0.3333333432674408,0.4941647946834564,0.1764705926179886,0.1783440113067627,0.20145119726657867,0.25642579793930054,0.2819776237010956,0.19160152971744537,0.0499134324491024,0.3887450695037842,0.06345335394144058
pose__20260315_130536_tp00036.mp4__track4004__t25092_25161__00007736,20260315_130536_tp00036.mp4,4004,1756.4035479680213,1761.2334477292916,55.17924698876844,66.21005228595358,False,True,True,1.0,0.7542015910148621,0.6372548937797546,1.0121216773986816,0.6532505750656128,3.8056185245513916,16.953035354614258,0.4322339594364166,0.2620924115180969,0.8389552235603333,2.964667320251465
pose__20260315_104219_tp00035.mp4__track1611__t20988_21057__00004898,20260315_104219_tp00035.mp4,1611,1469.1608671407137,1473.9908699915193,55.16148308441087,45.07553355832291,False,False,False,1.0,0.8038517236709595,0.7916666865348816,3.1301841735839844,0.0,2.0051259994506836,7.372615337371826,0.9071361422538757,0.1772908866405487,1.1346302032470703,2.7974205017089844
pose__20260316_113834_tp00042.mp4__track6705__t33660_33729__00013378,20260316_113834_tp00042.mp4,6705,2356.177253377903,2361.0072067493547,55.13699941529547,26.68939604889294,False,False,False,1.0,0.7933734655380249,0.38725489377975464,0.0389484167098999,0.0,0.7704848051071167,3.1226961612701416,0.0,0.0,0.0037282705307006836,0.1999916136264801
pose__20260316_113834_tp00042.mp4__track1749__t11430_11499__00012084,20260316_113834_tp00042.mp4,1749,800.0922758796622,804.9222292511142,55.066690226647424,3.121848812959215,False,False,False,0.9583333134651184,0.8162416815757751,0.3700980246067047,1.7528622150421143,0.0,1.7325077056884766,8.990585327148438,1.6926143169403076,0.29917722940444946,0.766072154045105,0.598476767539978
pose__20260316_113834_tp00042.mp4__track2175__t10782_10851__00011990,20260316_113834_tp00042.mp4,2175,754.7327137825475,759.5626671539995,55.065894338115285,49.550378448709196,False,False,False,1.0,0.8061541318893433,0.48774510622024536,1.5036424398422241,0.0,0.6475390791893005,1.7038358449935913,0.0,0.0,0.36559978127479553,1.9335176944732666
pose__20260315_130536_tp00036.mp4__track6633__t40266_40335__00008340,20260315_130536_tp00036.mp4,6633,2818.5615041638907,2823.391403925161,55.000897119055296,32.58117951112907,False,False,False,0.2083333283662796,0.6262693405151367,0.23774509131908417,0.6763286590576172,0.0,0.6763286590576172,0.0,0.0,0.0,0.3312748670578003,0.0
pose__20260315_104219_tp00035.mp4__track1287__t16740_16809__00004289,20260315_104219_tp00035.mp4,1287,1171.8006916302434,1176.630694481049,54.69483909031058,23.734014768132663,False,False,False,0.9583333134651184,0.794261634349823,0.4387255012989044,0.7738096117973328,0.0,0.9955003261566162,2.236057996749878,1.207781434059143,0.11377982795238495,1.075453281402588,0.4195379912853241
pose__20260315_130536_tp00036.mp4__track6476__t40284_40353__00008346,20260315_130536_tp00036.mp4,6476,2819.821478014657,2824.651377775928,54.55319702036529,31.823081452203663,False,False,False,1.0,0.7673214077949524,0.6617646813392639,2.3024163246154785,0.0,1.8068512678146362,7.965734958648682,1.2120592594146729,0.5060714483261108,1.0496305227279663,0.9036792516708374
pose__20260329_163101_tp00076.mp4__track103__t13932_14001__00040252,20260329_163101_tp00076.mp4,103,976.1308754539764,980.965287627844,54.5263468992921,50.15194671514373,False,False,False,1.0,0.8592745065689087,0.9117646813392639,3.7775065898895264,2.2171945571899414,2.387070417404175,13.926717758178711,1.4565786123275757,0.12015724927186966,1.7777786254882812,1.1108622550964355
pose__20260315_130536_tp00036.mp4__track6620__t40014_40083__00008297,20260315_130536_tp00036.mp4,6620,2800.921870253165,2805.751770014435,54.520346830759536,74.41641399358048,False,True,False,1.0,0.7109529376029968,0.39950981736183167,1.1391819715499878,0.0,1.1116366386413574,3.718433380126953,0.17353495955467224,0.38918617367744446,0.979690670967102,0.6785894632339478
pose__20260315_104219_tp00035.mp4__track1611__t21042_21111__00004907,20260315_104219_tp00035.mp4,1611,1472.940869371779,1477.7708722225846,54.20473898166792,53.63344699692585,False,False,False,1.0,0.8065891861915588,0.8014705777168274,3.970722198486328,0.0,3.9310085773468018,18.63237762451172,0.9145365357398987,0.15170283615589142,1.2991458177566528,3.314220428466797
pose__20260315_130536_tp00036.mp4__track6476__t40230_40299__00008334,20260315_130536_tp00036.mp4,6476,2816.0415564623586,2820.8714562236287,54.06945886965627,44.90865534635174,False,False,False,1.0,0.7368687391281128,0.6200980544090271,2.1746299266815186,0.0,1.6461549997329712,5.576958179473877,1.2293720245361328,0.3699133098125458,1.0485626459121704,0.8448056578636169
pose__20260316_113834_tp00042.mp4__track1749__t11682_11751__00012112,20260316_113834_tp00042.mp4,1749,817.7321055840957,822.5620589555477,54.046620996150835,41.139119031117595,False,False,False,1.0,0.8104692697525024,0.7622548937797546,0.8786630630493164,0.26678404211997986,0.8944519758224487,4.971323490142822,0.9378617405891418,0.2192220836877823,0.39690324664115906,0.714742124080658
pose__20260315_104219_tp00035.mp4__track2183__t26874_26943__00005222,20260315_104219_tp00035.mp4,2183,1881.1811103268317,1886.011113177637,54.02739291987896,33.12044907734054,False,False,False,1.0,0.7684455513954163,0.7328431606292725,1.7224327325820923,0.0,1.3203331232070923,3.8915185928344727,0.6773098707199097,0.29057925939559937,1.068547248840332,1.8814202547073364
pose__20260315_130536_tp00036.mp4__track4004__t25146_25215__00007739,20260315_130536_tp00036.mp4,4004,1760.1834695203197,1765.01336928159,53.963442202672375,60.84307055513375,False,True,True,1.0,0.75715571641922,0.5710784196853638,4.511475563049316,0.0,3.648763418197632,15.881826400756836,0.4937126934528351,0.2050788402557373,0.5677842497825623,0.40883636474609375
pose__20260315_130536_tp00036.mp4__track2270__t13410_13479__00006755,20260315_130536_tp00036.mp4,2270,938.680518820786,943.5104185820564,53.918418254902925,49.9487709391857,False,False,False,1.0,0.8323850035667419,0.8529411554336548,0.8813289999961853,0.42186206579208374,0.6678014993667603,3.2016663551330566,0.9443429112434387,0.14164327085018158,0.6446597576141357,0.23767179250717163
