tubelet_id,video_id,track_id,video_path,start_frame,end_frame,start_time_sec,end_time_sec,source_fps,effective_sample_fps,split,macro_speed_mean_mps,macro_speed_median_mps,macro_speed_p95_mps,macro_accel_p95_mps2,macro_straightness_ratio,macro_direction_change_mean_rad,macro_stationary_step_ratio,macro_score_raw,macro_score_smooth,macro_gate_hit
homography_macro__20260315_093203_tp00034.mp4__track1__t0_90__00000000,20260315_093203_tp00034.mp4,1,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,0,90,0.0,6.299972570897257,14.285776483496972,2.3809627472494954,calibration,0.013882901,0.012340525,0.023983413,0.049405918,0.2509089,0.8967135,1.0,-10.498076629205205,-6.106717172447041,False
homography_macro__20260315_093203_tp00034.mp4__track2__t0_90__00000001,20260315_093203_tp00034.mp4,2,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,0,90,0.0,6.299972570897257,14.285776483496972,2.3809627472494954,calibration,0.031662457,0.027426513,0.083364554,0.104879335,0.6256628,0.9166571,0.73333335,0.4534937188617015,1.891729319029699,False
homography_macro__20260315_093203_tp00034.mp4__track3__t0_90__00000002,20260315_093203_tp00034.mp4,3,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,0,90,0.0,6.299972570897257,14.285776483496972,2.3809627472494954,calibration,0.019796422,0.015647609,0.05560045,0.10257929,0.25469565,0.91965616,0.8666667,-2.9125665535022596,-1.0278662142022637,False
homography_macro__20260315_093203_tp00034.mp4__track1__t48_138__00000003,20260315_093203_tp00034.mp4,1,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,48,138,3.359985371145204,9.65995794204246,14.285776483496972,2.3809627472494954,calibration,0.010200516,0.008780128,0.022416003,0.050134983,0.74127847,0.7372764,1.0,-9.929798898516848,-2.6798566092078415,False
homography_macro__20260315_093203_tp00034.mp4__track2__t48_138__00000004,20260315_093203_tp00034.mp4,2,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,48,138,3.359985371145204,9.65995794204246,14.285776483496972,2.3809627472494954,calibration,0.06003104,0.042377897,0.12534441,0.2749969,0.3855638,0.8417896,0.53333336,2.5714878084023285,3.036683324454751,False
homography_macro__20260315_093203_tp00034.mp4__track1__t96_186__00000005,20260315_093203_tp00034.mp4,1,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,96,186,6.719970742290408,13.019943313187666,14.285776483496972,2.3809627472494954,calibration,0.13118677,0.09429244,0.3225185,0.38901106,0.9630556,0.42191845,0.46666667,8.127009832151941,1.218275621203185,False
homography_macro__20260315_093203_tp00034.mp4__track2__t96_186__00000006,20260315_093203_tp00034.mp4,2,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,96,186,6.719970742290408,13.019943313187666,14.285776483496972,2.3809627472494954,calibration,0.06535748,0.04203127,0.15703,0.21803893,0.059148856,0.7183619,0.53333336,5.095920623171539,4.588614536633821,False
homography_macro__20260315_093203_tp00034.mp4__track1__t144_234__00000007,20260315_093203_tp00034.mp4,1,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,144,234,10.079956113435612,16.379928684332867,14.285776483496972,2.3809627472494954,calibration,0.19871753,0.19443707,0.4527107,0.6645773,0.77620155,0.82753515,0.13333334,9.24166668916691,4.688019929312592,False
homography_macro__20260315_093203_tp00034.mp4__track2__t144_240__00000008,20260315_093203_tp00034.mp4,2,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,144,240,10.079956113435612,16.79992685572602,14.285776483496972,2.3809627472494954,calibration,0.046004996,0.024900327,0.14272667,0.2201943,0.62306714,0.7703503,0.73333335,-0.23682126035147824,6.30978296965384,False
homography_macro__20260315_093203_tp00034.mp4__track3__t192_282__00000009,20260315_093203_tp00034.mp4,3,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,192,282,13.439941484580816,19.73991405547807,14.285776483496972,2.3809627472494954,calibration,0.024557343,0.021473587,0.05169823,0.08317133,0.18733868,0.7512808,0.93333334,-3.1293091070588814,0.7509124180415906,False
homography_macro__20260315_093203_tp00034.mp4__track2__t240_330__00000010,20260315_093203_tp00034.mp4,2,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,240,330,16.79992685572602,23.09989942662328,14.285776483496972,2.3809627472494954,calibration,0.31405884,0.027326772,1.2848991,2.2536833,0.8313678,0.6785837,0.6666667,15.564718132538625,7.678249985158963,False
homography_macro__20260315_093203_tp00034.mp4__track3__t240_336__00000011,20260315_093203_tp00034.mp4,3,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,240,336,16.79992685572602,23.519897598016428,14.285776483496972,2.3809627472494954,calibration,0.05253595,0.039471094,0.1607274,0.18388851,0.46166337,0.6483522,0.73333335,4.6550636258247255,3.1770186239524816,False
homography_macro__20260315_093203_tp00034.mp4__track2__t288_378__00000012,20260315_093203_tp00034.mp4,2,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,288,378,20.159912226871224,26.45988479776848,14.285776483496972,2.3809627472494954,calibration,0.66837656,0.61281437,1.4880722,3.2325969,0.7530791,0.856809,0.13333334,14.824777512162761,8.164712693274183,False
homography_macro__20260315_093203_tp00034.mp4__track3__t288_384__00000013,20260315_093203_tp00034.mp4,3,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,288,384,20.159912226871224,26.87988296916163,14.285776483496972,2.3809627472494954,calibration,0.037223328,0.010450205,0.12982325,0.2636637,0.80493164,1.3844563,0.73333335,3.302699130851282,5.92393206005225,False
homography_macro__20260315_093203_tp00034.mp4__track2__t336_426__00000014,20260315_093203_tp00034.mp4,2,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,336,426,23.519897598016428,29.819870168913685,14.285776483496972,2.3809627472494954,calibration,0.6959591,0.6340749,1.016567,1.00636,0.9616684,0.18749472,0.0,6.088836683236508,7.6791971560938705,False
homography_macro__20260315_093203_tp00034.mp4__track3__t336_426__00000015,20260315_093203_tp00034.mp4,3,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,336,426,23.519897598016428,29.819870168913685,14.285776483496972,2.3809627472494954,calibration,0.14471705,0.011087363,0.7261493,0.673729,0.9503454,1.1342926,0.73333335,12.80401326225418,8.508914322826216,False
homography_macro__20260315_093203_tp00034.mp4__track2__t384_474__00000016,20260315_093203_tp00034.mp4,2,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,384,474,26.87988296916163,33.17985554005889,14.285776483496972,2.3809627472494954,calibration,0.6233427,0.6114784,0.9331358,0.782091,0.9466402,0.115314305,0.0,4.485072742680863,6.6621042763584875,False
homography_macro__20260315_093203_tp00034.mp4__track2__t432_522__00000017,20260315_093203_tp00034.mp4,2,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,432,522,30.239868340306835,36.539840911204095,14.285776483496972,2.3809627472494954,calibration,0.42403492,0.43628868,0.56180036,0.5248764,0.96231085,0.17767037,0.0,4.621501791572744,5.688498706309068,False
homography_macro__20260315_093203_tp00034.mp4__track30__t768_858__00000018,20260315_093203_tp00034.mp4,30,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,768,858,53.75976593832326,60.05973850922052,14.285776483496972,2.3809627472494954,calibration,0.9518407,0.94179755,1.9589252,3.0041215,0.89727277,0.1765443,0.0,11.254992620041666,9.004800564563661,False
homography_macro__20260315_093203_tp00034.mp4__track30__t816_906__00000019,20260315_093203_tp00034.mp4,30,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,816,906,57.11975130946846,63.41972388036572,14.285776483496972,2.3809627472494954,calibration,0.57775813,0.626075,0.7221132,0.60316133,0.92974067,0.17440374,0.0,4.8452655458735325,7.994387733720021,False
homography_macro__20260315_093203_tp00034.mp4__track30__t864_954__00000020,20260315_093203_tp00034.mp4,30,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,864,954,60.47973668061367,66.77970925151092,14.285776483496972,2.3809627472494954,calibration,0.31464022,0.29084483,0.57444954,0.50696117,0.7943637,0.3206382,0.0,4.927970577037247,7.130481937347553,False
homography_macro__20260315_093203_tp00034.mp4__track30__t912_1002__00000021,20260315_093203_tp00034.mp4,30,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,912,1002,63.83972205175888,70.13969462265614,14.285776483496972,2.3809627472494954,calibration,0.15707193,0.1392923,0.26860124,0.2878169,0.62491137,0.2952348,0.0,9.738521893487503,6.485134242062559,False
homography_macro__20260315_093203_tp00034.mp4__track36__t912_1008__00000022,20260315_093203_tp00034.mp4,36,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,912,1008,63.83972205175888,70.55969279404928,14.285776483496972,2.3809627472494954,calibration,0.2630432,0.2741133,0.40716773,0.4396907,0.96160394,0.29244787,0.0,5.044151920139494,5.5246731734364944,False
homography_macro__20260315_093203_tp00034.mp4__track30__t960_1050__00000023,20260315_093203_tp00034.mp4,30,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,960,1050,67.19970742290408,73.49967999380134,14.285776483496972,2.3809627472494954,calibration,0.39395282,0.41840225,0.66818535,0.62908846,0.9077494,0.24288051,0.0,4.240708230604745,6.010356925999961,False
homography_macro__20260315_093203_tp00034.mp4__track36__t960_1050__00000024,20260315_093203_tp00034.mp4,36,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,960,1050,67.19970742290408,73.49967999380134,14.285776483496972,2.3809627472494954,calibration,0.3801117,0.40195742,0.5797843,0.49830762,0.996396,0.08504279,0.0,5.164185119480319,6.176562331130818,False
homography_macro__20260315_093203_tp00034.mp4__track30__t1008_1098__00000025,20260315_093203_tp00034.mp4,30,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1008,1098,70.55969279404928,76.85966536494654,14.285776483496972,2.3809627472494954,calibration,0.60236996,0.5955766,0.81702584,0.84776926,0.9684334,0.21716477,0.0,5.264110082182829,5.661023627678558,False
homography_macro__20260315_093203_tp00034.mp4__track36__t1008_1098__00000026,20260315_093203_tp00034.mp4,36,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1008,1098,70.55969279404928,76.85966536494654,14.285776483496972,2.3809627472494954,calibration,0.58948714,0.5734548,0.8485723,0.71168107,0.98077923,0.11959338,0.0,4.777216970331198,7.235944317785998,False
homography_macro__20260315_093203_tp00034.mp4__track71__t1008_1134__00000027,20260315_093203_tp00034.mp4,71,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1008,1134,70.55969279404928,79.37965439330544,14.285776483496972,2.3809627472494954,calibration,0.010570287,0.0030389812,0.042354073,0.07905001,0.8511822,1.1219974,0.93333334,-1.5474912585659717,-1.5474912585659717,False
homography_macro__20260315_093203_tp00034.mp4__track36__t1056_1146__00000028,20260315_093203_tp00034.mp4,36,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1056,1146,73.91967816519448,80.21965073609174,14.285776483496972,2.3809627472494954,calibration,0.835755,0.7304889,1.7007122,2.5328865,0.87671065,0.41541365,0.0,7.167731543496983,8.61012736412482,False
homography_macro__20260315_093203_tp00034.mp4__track36__t1104_1194__00000029,20260315_093203_tp00034.mp4,36,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1104,1194,77.27966353633968,83.57963610723695,14.285776483496972,2.3809627472494954,calibration,0.43359658,0.1258501,1.4805292,1.167972,0.8968098,0.46204963,0.2,17.28335966769676,10.099381897893998,False
homography_macro__20260315_093203_tp00034.mp4__track36__t1152_1242__00000030,20260315_093203_tp00034.mp4,36,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1152,1242,80.6396489074849,86.93962147838215,14.285776483496972,2.3809627472494954,calibration,0.090455845,0.055404425,0.23814604,0.37218976,0.15614717,0.707199,0.4,4.48495816973895,11.548082186821759,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1200_1302__00000031,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1200,1302,83.9996342786301,91.13960319231366,14.285776483496972,2.3809627472494954,calibration,0.021811187,0.021437867,0.04402836,0.07234896,0.5464524,0.6664723,0.93333334,-2.553268454691753,-1.91830704436396,False
homography_macro__20260315_093203_tp00034.mp4__track36__t1200_1308__00000032,20260315_093203_tp00034.mp4,36,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1200,1308,83.9996342786301,91.5596013637068,14.285776483496972,2.3809627472494954,calibration,0.34810084,0.15168998,1.2068896,3.103465,0.6305762,1.0209237,0.13333334,15.582373399739241,12.878038319790825,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1248_1338__00000033,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1248,1338,87.3596196497753,93.65959222067256,14.285776483496972,2.3809627472494954,calibration,0.018003898,0.010891094,0.04023551,0.07462443,0.29939428,0.95872724,1.0,-7.503635502056886,-0.5764172103102565,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1296_1386__00000034,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1296,1386,90.7196050209205,97.01957759181776,14.285776483496972,2.3809627472494954,calibration,0.029810099,0.014403909,0.102059774,0.15851462,0.79567003,0.6906446,0.8,-0.09179992255703787,1.3771187886060894,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1344_1434__00000035,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1344,1434,94.07959039206573,100.37956296296296,14.285776483496972,2.3809627472494954,calibration,0.15611155,0.098523594,0.469851,1.2274034,0.6409468,1.1631176,0.26666668,10.504091052499437,3.380042635060846,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1392_1482__00000036,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1392,1482,97.43957576321093,103.73954833410816,14.285776483496972,2.3809627472494954,calibration,0.12973021,0.065995574,0.45580447,0.8606134,0.7999183,1.0591999,0.4,7.885556207943419,4.826078018896361,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1440_1530__00000037,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1440,1530,100.79956113435613,107.09953370525338,14.285776483496972,2.3809627472494954,calibration,0.050312474,0.007570185,0.22007488,0.2161761,0.7239725,0.8117965,0.8,4.255633195046895,5.532405207794426,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1488_1578__00000038,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1488,1578,104.15954650550132,110.45951907639858,14.285776483496972,2.3809627472494954,calibration,0.056624934,0.005499215,0.23479132,0.6257659,0.68741703,0.8926412,0.6666667,5.131928758136826,5.7598739942972585,False
homography_macro__20260315_093203_tp00034.mp4__track110__t1488_1578__00000039,20260315_093203_tp00034.mp4,110,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1488,1578,104.15954650550132,110.45951907639858,14.285776483496972,2.3809627472494954,calibration,0.07509865,0.06578373,0.17457953,0.3634457,0.6602913,1.0403072,0.4,4.376621596326103,5.291422110205145,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1536_1626__00000040,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1536,1626,107.51953187664652,113.81950444754378,14.285776483496972,2.3809627472494954,calibration,0.14477883,0.012154689,0.6512845,1.2418526,0.8964154,0.9518391,0.6,6.685271197703124,5.852036621201037,False
homography_macro__20260315_093203_tp00034.mp4__track110__t1536_1626__00000041,20260315_093203_tp00034.mp4,110,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1536,1626,107.51953187664652,113.81950444754378,14.285776483496972,2.3809627472494954,calibration,0.09361654,0.08412306,0.27235147,0.49517056,0.26885542,1.066403,0.4,6.662122015367119,5.747321501488079,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1584_1674__00000042,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1584,1674,110.87951724779172,117.17948981868898,14.285776483496972,2.3809627472494954,calibration,0.056159586,0.03930034,0.18962254,0.39665484,0.6009631,0.75212085,0.6666667,4.315874180129412,5.9264906557443116,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1632_1722__00000043,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1632,1722,114.23950261893692,120.5394751898342,14.285776483496972,2.3809627472494954,calibration,0.16758907,0.056750957,0.55225974,1.1444585,0.5205928,0.8975979,0.46666667,6.187149096590834,5.84704026797424,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1680_1770__00000044,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1680,1770,117.59948799008214,123.8994605609794,14.285776483496972,2.3809627472494954,calibration,0.25524068,0.14542733,0.69793636,1.043698,0.80848765,0.99068165,0.33333334,10.606448210248683,5.438934216388377,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1728_1818__00000045,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1728,1818,120.95947336122734,127.2594459321246,14.285776483496972,2.3809627472494954,calibration,0.043342356,0.004920754,0.20601398,0.2600697,0.6267615,1.1463293,0.8,5.165619953980686,4.756943859036995,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1776_1866__00000046,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1776,1866,124.31945873237254,130.6194313032698,14.285776483496972,2.3809627472494954,calibration,0.019234272,0.010706833,0.050716143,0.14658207,0.3948203,1.0807565,0.93333334,-2.5608227524535856,4.110123943991152,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1824_1914__00000047,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1824,1914,127.67944410351777,133.979416674415,14.285776483496972,2.3809627472494954,calibration,0.13026631,0.05128722,0.397104,0.94491106,0.2012372,1.0063081,0.46666667,4.418385549581682,3.7603883914411034,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1872_1962__00000048,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1872,1962,131.03942947466294,137.3394020455602,14.285776483496972,2.3809627472494954,calibration,0.07676209,0.05041296,0.23769446,0.66471314,0.44419694,1.0904601,0.46666667,5.6420386375938785,3.671598729992816,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1920_2010__00000049,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1920,2010,134.39941484580817,140.6993874167054,14.285776483496972,2.3809627472494954,calibration,0.060123134,0.042024016,0.18910807,0.36564326,0.76819295,0.68382293,0.6,3.671753980239932,3.6437103576506327,False
homography_macro__20260315_093203_tp00034.mp4__track81__t1968_2058__00000050,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,1968,2058,137.75940021695337,144.0593727878506,14.285776483496972,2.3809627472494954,calibration,0.107878804,0.054055836,0.3069953,0.8607518,0.19074307,0.82814723,0.46666667,4.8236425293069844,3.63255386646418,False
homography_macro__20260315_093203_tp00034.mp4__track81__t2016_2106__00000051,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2016,2106,141.11938558809857,147.4193581589958,14.285776483496972,2.3809627472494954,calibration,0.01875764,0.008963595,0.067627564,0.08382242,0.34618527,0.971887,0.8666667,-0.22226963290057242,3.8497745051788073,False
homography_macro__20260315_093203_tp00034.mp4__track81__t2064_2154__00000052,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2064,2154,144.47937095924377,150.77934353014103,14.285776483496972,2.3809627472494954,calibration,0.15377666,0.04673317,0.55207926,1.1176245,0.60336506,0.9517973,0.53333336,5.035612460193705,4.561769109726965,False
homography_macro__20260315_093203_tp00034.mp4__track81__t2112_2202__00000053,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2112,2202,147.83935633038897,154.13932890128623,14.285776483496972,2.3809627472494954,calibration,0.023691373,0.0063354066,0.088771924,0.1943157,0.8471736,0.72552466,0.8,1.116990386269007,5.81881867635844,False
homography_macro__20260315_093203_tp00034.mp4__track81__t2160_2250__00000054,20260315_093203_tp00034.mp4,81,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2160,2250,151.19934170153417,157.49931427243143,14.285776483496972,2.3809627472494954,calibration,0.14504836,0.058650192,0.50652146,0.63506925,0.82767045,1.1313049,0.4,10.659206006202405,7.360864247059484,False
homography_macro__20260315_093203_tp00034.mp4__track139__t2304_2394__00000055,20260315_093203_tp00034.mp4,139,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2304,2394,161.2792978149698,167.57927038586703,14.285776483496972,2.3809627472494954,calibration,0.0060974397,0.005366137,0.012100485,0.022067241,0.7491664,0.44879895,1.0,-11.60405615533526,-8.920077342058923,False
homography_macro__20260315_093203_tp00034.mp4__track139__t2352_2442__00000056,20260315_093203_tp00034.mp4,139,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2352,2442,164.639283186115,170.93925575701223,14.285776483496972,2.3809627472494954,calibration,0.006898048,0.0033745463,0.021290965,0.03565077,0.9347729,0.57833755,1.0,-10.617561307444172,-7.450598949323965,False
homography_macro__20260315_093203_tp00034.mp4__track139__t2400_2490__00000057,20260315_093203_tp00034.mp4,139,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2400,2490,167.9992685572602,174.29924112815746,14.285776483496972,2.3809627472494954,calibration,0.048906658,0.008851922,0.19240813,0.5171887,0.6365385,1.0271364,0.73333335,2.9116385223071277,-6.462859216604769,False
homography_macro__20260315_093203_tp00034.mp4__track139__t2448_2538__00000058,20260315_093203_tp00034.mp4,139,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2448,2538,171.3592539284054,177.65922649930266,14.285776483496972,2.3809627472494954,calibration,0.032481287,0.010733998,0.12195225,0.33194414,0.54581463,0.7625756,0.8,0.7773619596219257,-6.378547971446277,False
homography_macro__20260315_093203_tp00034.mp4__track139__t2496_2586__00000059,20260315_093203_tp00034.mp4,139,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2496,2586,174.7192392995506,181.01921187044783,14.285776483496972,2.3809627472494954,calibration,0.0016701919,0.0005711079,0.0054563805,0.012274081,0.2901831,0.7776876,1.0,-13.697246760963367,-6.899413140959076,False
homography_macro__20260315_093203_tp00034.mp4__track139__t2544_2634__00000060,20260315_093203_tp00034.mp4,139,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2544,2634,178.0792246706958,184.37919724159303,14.285776483496972,2.3809627472494954,calibration,0.00123321,0.0008443514,0.0032217512,0.0065528844,0.89305264,1.1418711,1.0,-11.022875521778367,-7.267719281822531,False
homography_macro__20260315_093203_tp00034.mp4__track139__t2592_2682__00000061,20260315_093203_tp00034.mp4,139,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2592,2682,181.439210041841,187.73918261273823,14.285776483496972,2.3809627472494954,calibration,0.001076123,0.00045923542,0.0030998392,0.005467112,0.7259805,0.5566998,1.0,-13.025647036597169,-7.104272790823419,False
homography_macro__20260315_093203_tp00034.mp4__track139__t2640_2730__00000062,20260315_093203_tp00034.mp4,139,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2640,2730,184.79919541298625,191.09916798388343,14.285776483496972,2.3809627472494954,calibration,0.029049497,0.001169474,0.11609639,0.2549629,0.8815851,0.56083906,0.8,2.404332995600958,-6.81033078790517,False
homography_macro__20260315_093203_tp00034.mp4__track139__t2688_2778__00000063,20260315_093203_tp00034.mp4,139,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2688,2778,188.15918078413145,194.45915335502863,14.285776483496972,2.3809627472494954,calibration,0.012697471,0.0023057915,0.06319942,0.08011761,0.89905,0.88423944,0.8666667,-0.6228967625329861,-7.0419601034416495,False
homography_macro__20260315_093203_tp00034.mp4__track139__t2736_2826__00000064,20260315_093203_tp00034.mp4,139,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2736,2826,191.51916615527665,197.8191387261739,14.285776483496972,2.3809627472494954,calibration,0.0010235056,0.00062895496,0.0028302972,0.0048965374,0.77136105,0.6730388,1.0,-13.256966926186703,-7.953815480989028,False
homography_macro__20260315_093203_tp00034.mp4__track139__t2784_2874__00000065,20260315_093203_tp00034.mp4,139,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2784,2874,194.87915152642185,201.1791240973191,14.285776483496972,2.3809627472494954,calibration,0.0033027914,0.00040251407,0.012854713,0.034939073,0.5577546,0.5611583,1.0,-10.757775219093679,-9.088112328851718,False
homography_macro__20260315_093203_tp00034.mp4__track139__t2832_2922__00000066,20260315_093203_tp00034.mp4,139,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2832,2922,198.23913689756705,204.5391094684643,14.285776483496972,2.3809627472494954,calibration,0.0024111078,0.002519572,0.006766312,0.010702476,0.0134856785,0.81343794,1.0,-8.635339374525,-9.814456666831322,False
homography_macro__20260315_093203_tp00034.mp4__track139__t2880_2970__00000067,20260315_093203_tp00034.mp4,139,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2880,2970,201.59912226871225,207.8990948396095,14.285776483496972,2.3809627472494954,calibration,0.001051559,0.0007148189,0.003216685,0.0056059593,0.78247947,0.8533532,1.0,-13.411524038246288,-9.686478023589562,False
homography_macro__20260315_093203_tp00034.mp4__track139__t2928_3018__00000068,20260315_093203_tp00034.mp4,139,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2928,3018,204.95910763985745,211.2590802107547,14.285776483496972,2.3809627472494954,calibration,0.00105251,1.4663618e-05,0.004894728,0.009623317,0.83710825,0.54936194,1.0,-13.013275642083252,-8.567219802559686,False
homography_macro__20260315_093203_tp00034.mp4__track139__t2976_3072__00000069,20260315_093203_tp00034.mp4,139,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,2976,3072,208.31909301100265,215.03906375329305,14.285776483496972,2.3809627472494954,calibration,0.004511716,0.0025357374,0.018920777,0.031167245,0.5573856,0.5611583,1.0,-8.577957267132753,-6.744948010486542,False
homography_macro__20260315_093203_tp00034.mp4__track139__t3024_3120__00000070,20260315_093203_tp00034.mp4,139,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,3024,3120,211.67907838214785,218.39904912443825,14.285776483496972,2.3809627472494954,calibration,0.03338297,0.016533896,0.093410626,0.2600164,0.090309165,0.8127368,0.6666667,0.9885425321629016,-4.946061060505525,False
homography_macro__20260315_093203_tp00034.mp4__track181__t3072_3162__00000071,20260315_093203_tp00034.mp4,181,D:\Embeddings_Distribution\raw_videos\20260315_093203_tp00034.mp4,3072,3162,215.03906375329305,221.3390363241903,14.285776483496972,2.3809627472494954,calibration,0.808409,0.52836394,2.43424,3.283948,0.73240674,0.55693144,0.071428575,19.597384714583736,16.9893363484261,True
